"","SNP","Chromosome","Position","P.value","maf","nobs","Rsquare.of.Model.without.SNP","Rsquare.of.Model.with.SNP","FDR_Adjusted_P.values","effect","Adj.P.P.value","Ind.SNP","PS","Software","Method","Trait.name","PVE"
"544","NsiI.TP749590",11,18306,0.0000426911624503895,0.089171756715052,124,0.187791943997304,0.315801612443173,0.0297753864368705,0.154966450553289,0.0297753864368705,"124+36088im","PS_Y","GAPIT","GLM","Lg",12.8009668445869
"545","NsiI.TP510014",10,3497449,0.0000429495670032413,0.100274377679416,124,0.187791943997304,0.315707492816522,0.0297753864368705,0.0972229273680146,0.0297753864368705,"124+36088im","PS_Y","GAPIT","GLM","Lg",12.7915548819218
"546","NsiI.TP275269",11,12180,0.000044601291152294,0.0656045806961704,124,0.187791943997304,0.315119220819684,0.0297753864368705,0.148068542316751,0.0297753864368705,"124+36088im","PS_Y","GAPIT","GLM","Lg",12.732727682238
"547","PstI.TP730365",11,5031,0.0000450112937282576,0.115978458027899,124,0.187791943997304,0.314976645129315,0.0297753864368705,-0.153179274056366,0.0297753864368705,"124+36088im","PS_Y","GAPIT","GLM","Lg",12.7184701132011
"548","NsiI.TP400485",11,13527,0.0000454805231993666,0.0621472096327471,124,0.187791943997304,0.314815093580435,0.0297753864368705,-0.173093951507557,0.0297753864368705,"124+36088im","PS_Y","GAPIT","GLM","Lg",12.7023149583131
"549","NsiI.TP510537",3,71420877,0.0000465346818598647,0.100811521287312,124,0.187791943997304,0.314458283646382,0.0297753864368705,0.168150624449137,0.0297753864368705,"124+36088im","PS_Y","GAPIT","GLM","Lg",12.6666339649078
"550","PstI.TP791664",11,5479,0.000047758265606882,0.0923182682389369,124,0.187791943997304,0.314054344702696,0.0298307223793082,0.169832672635464,0.0298307223793082,"124+36088im","PS_Y","GAPIT","GLM","Lg",12.6262400705392
"551","PstI.TP701610",11,4860,0.0000516853192292986,0.215646623239767,124,0.187791943997304,0.31282592226755,0.0315328526665446,-0.163665150703282,0.0315328526665446,"124+36088im","PS_Y","GAPIT","GLM","Lg",12.5033978270246
"552","PstI.TP666999",2,3783531,0.0000587864864357162,0.08073160181358,124,0.187791943997304,0.310829253398832,0.0348056750035282,0.130956195052369,0.0348056750035282,"124+36088im","PS_Y","GAPIT","GLM","Lg",12.3037309401528
"553","NsiI.TP603545",3,65866973,0.0000606740191307149,0.264998673422134,124,0.187791943997304,0.310339973458768,0.0348056750035282,0.0755203171632427,0.0348056750035282,"124+36088im","PS_Y","GAPIT","GLM","Lg",12.2548029461464
"554","PstI.TP479083",11,3637,0.000061087379036597,0.0913456195594698,124,0.187791943997304,0.310234901964968,0.0348056750035282,-0.0936677105182366,0.0348056750035282,"124+36088im","PS_Y","GAPIT","GLM","Lg",12.2442957967664
"555","PstI.TP1248423",5,1988487,0.0000623567403051698,0.0725833588089903,124,0.187791943997304,0.309916730245279,0.0348056750035282,0.146254110890574,0.0348056750035282,"124+36088im","PS_Y","GAPIT","GLM","Lg",12.2124786247975
"556","PstI.TP1179090",2,74526134,0.0000650447482720904,0.112699857709912,124,0.187791943997304,0.309264281765173,0.0355496651285421,-0.0945652894066478,0.0355496651285421,"124+36088im","PS_Y","GAPIT","GLM","Lg",12.1472337767869
"557","PstI.TP271167",1,73832777,0.0000664028377258956,0.087742423879694,124,0.187791943997304,0.308945046910616,0.0355512662224724,-0.201791502466692,0.0355512662224724,"124+36088im","PS_Y","GAPIT","GLM","Lg",12.1153102913312
"558","PstI.TP783969",11,5412,0.0000730850166332863,0.136602110950817,124,0.187791943997304,0.30746572221355,0.0383462465271526,0.140976159368227,0.0383462465271526,"124+36088im","PS_Y","GAPIT","GLM","Lg",11.9673778216246
"559","NsiI.TP151699",5,12373387,0.000076105697754284,0.0897701615291198,124,0.187791943997304,0.306841839500011,0.0389221242748291,-0.156584920215938,0.0389221242748291,"124+36088im","PS_Y","GAPIT","GLM","Lg",11.9049895502707
"560","PstI.TP903161",11,6295,0.0000773054603735986,0.0636884438482642,124,0.187791943997304,0.306601042116846,0.0389221242748291,-0.130165628466588,0.0389221242748291,"124+36088im","PS_Y","GAPIT","GLM","Lg",11.8809098119542
"561","NsiI.TP260586",11,12047,0.00007944507293776,0.073308799235872,124,0.187791943997304,0.306180948354354,0.0389221242748291,0.189134375136887,0.0389221242748291,"124+36088im","PS_Y","GAPIT","GLM","Lg",11.838900435705
"562","PstI.TP914241",11,6384,0.0000801172032797428,0.140790760509514,124,0.187791943997304,0.306051366865757,0.0389221242748291,0.122499835653038,0.0389221242748291,"124+36088im","PS_Y","GAPIT","GLM","Lg",11.8259422868453
"563","PstI.TP456141",1,9284445,0.0000850947599157677,0.0840145818787221,124,0.187791943997304,0.305124997294364,0.0398863230657907,-0.172874707084814,0.0398863230657907,"124+36088im","PS_Y","GAPIT","GLM","Lg",11.733305329706
"564","PstI.TP216668",11,1766,0.0000864770105409876,0.10088515384958,124,0.187791943997304,0.304877568133709,0.0398863230657907,-0.154577967440299,0.0398863230657907,"124+36088im","PS_Y","GAPIT","GLM","Lg",11.7085624136405
"565","NsiI.TP216625",7,57473921,0.0000866631247522327,0.0784786425862137,124,0.187791943997304,0.304844562195683,0.0398863230657907,0.21768821433319,0.0398863230657907,"124+36088im","PS_Y","GAPIT","GLM","Lg",11.7052618198379
"566","PstI.TP1157852",4,54965073,0.0000888772748805736,0.105144863859926,124,0.187791943997304,0.304457369156959,0.0400867943716043,-0.174989405027807,0.0400867943716043,"124+36088im","PS_Y","GAPIT","GLM","Lg",11.6665425159655
"567","NsiI.TP450419",10,55791832,0.0000914474401941329,0.179811021365426,124,0.187791943997304,0.304020105572478,0.0400867943716043,0.0787351205140964,0.0400867943716043,"124+36088im","PS_Y","GAPIT","GLM","Lg",11.6228161575174
"568","PstI.TP189035",9,1311048,0.0000919432326989097,0.22903918730303,124,0.187791943997304,0.303937203857509,0.0400867943716043,0.124189972190165,0.0400867943716043,"124+36088im","PS_Y","GAPIT","GLM","Lg",11.6145259860205
"569","NsiI.TP494614",11,15146,0.0000938120758688551,0.0684894179746928,124,0.187791943997304,0.303628772019771,0.0400867943716043,0.158470308282074,0.0400867943716043,"124+36088im","PS_Y","GAPIT","GLM","Lg",11.5836828022467
"570","NsiI.TP499462",11,15213,0.0000947389361530635,0.228876413130242,124,0.187791943997304,0.303478127648781,0.0400867943716043,0.308233511160003,0.0400867943716043,"124+36088im","PS_Y","GAPIT","GLM","Lg",11.5686183651477
"571","NsiI.TP43574",11,9672,0.000100266539104071,0.0793010894774441,124,0.187791943997304,0.302609889007816,0.0414796355027161,-0.148389920748168,0.0414796355027162,"124+36088im","PS_Y","GAPIT","GLM","Lg",11.4817945010512
"572","NsiI.TP783756",11,18774,0.000103832369273987,0.0688228898346027,124,0.187791943997304,0.302075398932265,0.0414796355027161,-0.122585824761176,0.0414796355027162,"124+36088im","PS_Y","GAPIT","GLM","Lg",11.4283454934961
"573","NsiI.TP622418",10,54090606,0.000104927054216527,0.0658892605424617,124,0.187791943997304,0.301915076081443,0.0414796355027161,-0.136828268944158,0.0414796355027162,"124+36088im","PS_Y","GAPIT","GLM","Lg",11.4123132084139
"574","PstI.TP116851",9,200152,0.000105043938278489,0.0868053317594298,124,0.187791943997304,0.301898058949156,0.0414796355027161,0.261601324511276,0.0414796355027162,"124+36088im","PS_Y","GAPIT","GLM","Lg",11.4106114951852
"575","NsiI.TP263947",11,12068,0.000105936402328352,0.0537994131769573,124,0.187791943997304,0.301768760362072,0.0414796355027161,-0.318612770656398,0.0414796355027162,"124+36088im","PS_Y","GAPIT","GLM","Lg",11.3976816364768
"576","NsiI.TP502213",1,6312443,0.00012827680803912,0.0966136753697315,124,0.187791943997304,0.298851057501435,0.0488288637408939,0.15530992206088,0.0488288637408938,"124+36088im","PS_Y","GAPIT","GLM","Lg",11.1059113504131
"577","PstI.TP741054",5,3590095,0.000128428436308671,0.0724144984786327,124,0.187791943997304,0.298833084802789,0.0488288637408939,-0.141221221070108,0.0488288637408938,"124+36088im","PS_Y","GAPIT","GLM","Lg",11.1041140805485
"578","NsiI.TP507399",11,15357,0.000131461219430034,0.0771605785269654,124,0.187791943997304,0.298478095171557,0.0492679090075359,-0.296532032722345,0.0492679090075359,"124+36088im","PS_Y","GAPIT","GLM","Lg",11.0686151174253
"579","PstI.TP512725",11,3867,0.000135316289349081,0.0596575191162288,124,0.187791943997304,0.298038763999785,0.0496385912966622,0.141442836907509,0.0496385912966621,"124+36088im","PS_Y","GAPIT","GLM","Lg",11.0246820002481
"580","PstI.TP1068462",4,53925785,0.000136234602933585,0.0574983563843715,124,0.187791943997304,0.297936000442927,0.0496385912966622,0.129852437413998,0.0496385912966621,"124+36088im","PS_Y","GAPIT","GLM","Lg",11.0144056445623
"581","NsiI.TP135090",11,10635,0.0000044419511804732,0.223845552057622,142,0.0697803917026962,0.230157750921664,0.0430713227513435,-0.203915126864169,0.0430713227513435,"124+36088im","PS_Y","GAPIT","GLM","OWA",16.0377359218968
"582","NsiI.TP370742",8,62258814,0.00000450632385580702,0.0479364149085321,142,0.0697803917026962,0.229930626272324,0.0430713227513435,-0.516945220347848,0.0430713227513435,"124+36088im","PS_Y","GAPIT","GLM","OWA",16.0150234569628
"583","PstI.TP143572",11,1209,0.00000492543905824619,0.239761204244205,142,0.0697803917026962,0.228528088601292,0.0430713227513435,-0.26264195290782,0.0430713227513435,"124+36088im","PS_Y","GAPIT","GLM","OWA",15.8747696898596
"584","NsiI.TP35579",11,9534,0.0000088548823740605,0.453376136981019,142,0.0697803917026962,0.219334365159791,0.0442948588337582,-0.166399589024468,0.0442948588337582,"124+36088im","PS_Y","GAPIT","GLM","OWA",14.9553973457095
"585","NsiI.TP773094",9,51968182,0.0000144682053424074,0.270728125355748,142,0.0697803917026962,0.211714917561566,0.0442948588337582,0.182390032110449,0.0442948588337582,"124+36088im","PS_Y","GAPIT","GLM","OWA",14.193452585887
"586","NsiI.TP423791",11,13893,0.000014675881495545,0.0624272344194482,142,0.0697803917026962,0.211494790506666,0.0442948588337582,0.395712629553291,0.0442948588337582,"124+36088im","PS_Y","GAPIT","GLM","OWA",14.171439880397
"587","PstI.TP1188697",11,8395,0.0000161909178242363,0.0706452276180447,142,0.0697803917026962,0.209978963396923,0.0442948588337582,-0.394762191252149,0.0442948588337582,"124+36088im","PS_Y","GAPIT","GLM","OWA",14.0198571694227
"588","PstI.TP1280479",10,61173000,0.0000182203243870618,0.430925414974099,142,0.0697803917026962,0.208160715039243,0.0442948588337582,0.137408527865709,0.0442948588337582,"124+36088im","PS_Y","GAPIT","GLM","OWA",13.8380323336547
"589","PstI.TP288798",3,69828015,0.0000182305573054614,0.0746750244202529,142,0.0697803917026962,0.208152079633007,0.0442948588337582,-0.406455460221901,0.0442948588337582,"124+36088im","PS_Y","GAPIT","GLM","OWA",13.8371687930311
"590","PstI.TP932081",11,6521,0.0000203838754158124,0.363753520509991,142,0.0697803917026962,0.206436792528722,0.0442948588337582,0.155488455914294,0.0442948588337582,"124+36088im","PS_Y","GAPIT","GLM","OWA",13.6656400826026
"591","PstI.TP617275",6,55265681,0.0000232283796573483,0.0790536190242115,142,0.0697803917026962,0.204434452837545,0.0442948588337582,-0.320379992376414,0.0442948588337582,"124+36088im","PS_Y","GAPIT","GLM","OWA",13.4654061134849
"592","PstI.TP720409",1,58165134,0.0000235017410118529,0.150897751328658,142,0.0697803917026962,0.204255361152163,0.0442948588337582,0.228248223296169,0.0442948588337582,"124+36088im","PS_Y","GAPIT","GLM","OWA",13.4474969449467
"593","PstI.TP163721",6,49248981,0.0000243309449660464,0.080084867182183,142,0.0697803917026962,0.203724822691505,0.0442948588337582,-0.298349136485111,0.0442948588337582,"124+36088im","PS_Y","GAPIT","GLM","OWA",13.3944430988809
"594","PstI.TP139515",1,60150577,0.0000246247433398819,0.0711502238903094,142,0.0697803917026962,0.203541256255744,0.0442948588337582,0.342373811180391,0.0442948588337582,"124+36088im","PS_Y","GAPIT","GLM","OWA",13.3760864553048
"595","PstI.TP1086817",10,46074,0.0000253267851835928,0.0646887672392419,142,0.0697803917026962,0.203111505198109,0.0442948588337582,0.258483101073135,0.0442948588337582,"124+36088im","PS_Y","GAPIT","GLM","OWA",13.3331113495413
"596","PstI.TP897409",6,56637189,0.0000278713159579313,0.148449454646423,142,0.0697803917026962,0.201649669604139,0.0456985064275231,0.500779994767304,0.0456985064275231,"124+36088im","PS_Y","GAPIT","GLM","OWA",13.1869277901443
"597","GFSSContig14210_1233",3,63619163,0.0000355060971494681,0.120628703370704,142,0.0697803917026962,0.197964910756838,0.0495239425879156,0.27645581291757,0.0495239425879156,"124+36088im","PS_Y","GAPIT","GLM","OWA",12.8184519054142
"598","NsiI.TP361343",11,13112,0.0000368262024098802,0.10215178364015,142,0.0697803917026962,0.197410825294624,0.0495239425879156,0.237636815576898,0.0495239425879156,"124+36088im","PS_Y","GAPIT","GLM","OWA",12.7630433591928
"599","NsiI.TP406783",10,3329382,0.0000376358686885109,0.12807100225117,142,0.0697803917026962,0.197080917663723,0.0495239425879156,0.200966206317414,0.0495239425879156,"124+36088im","PS_Y","GAPIT","GLM","OWA",12.7300525961027
"600","NsiI.TP770402",9,48714255,0.0000377555405869601,0.113911354130383,142,0.0697803917026962,0.197032770710214,0.0495239425879156,-0.250546059068962,0.0495239425879156,"124+36088im","PS_Y","GAPIT","GLM","OWA",12.7252379007518
"601","PstI.TP1133587",10,42973263,0.0000000000770493416735352,0.058171140934787,124,0.512560986266441,0.73094408779954,0.00000202131242946352,1.38300054543002,0.00000202131242946352,"124+36088im","PS_Y","GAPIT","MLM","GS",21.8383101533099
"602","PstI.TP1264070",2,7827620,0.000000000323429920665208,0.08212589006936,124,0.512560986266441,0.713831256042343,0.00000424243026936554,-1.06281470425781,0.00000424243026936553,"124+36088im","PS_Y","GAPIT","MLM","GS",20.1270269775902
"603","PstI.TP65187",6,51685319,0.00000000128301272342996,0.0973658112203374,124,0.512560986266441,0.697810820447148,0.0000112195185954872,-1.37336200442075,0.0000112195185954872,"124+36088im","PS_Y","GAPIT","MLM","GS",18.5249834180707
"604","PstI.TP1031387",11,7167,0.0000000277597610220424,0.315423150882954,124,0.512560986266441,0.663506735604864,0.000182062392663065,2.41435072106632,0.000182062392663065,"124+36088im","PS_Y","GAPIT","MLM","GS",15.0945749338423
"605","NsiI.TP353473",11,13012,0.0000000545929683216116,0.0631381281853496,124,0.512560986266441,0.656221766552048,0.000286438386189832,0.794736564959699,0.000286438386189832,"124+36088im","PS_Y","GAPIT","MLM","GS",14.3660780285607
"606","PstI.TP716571",11,4957,0.0000000944942937585242,0.095962406601192,124,0.512560986266441,0.650380406030204,0.000413160550410187,-1.58956102152978,0.000413160550410187,"124+36088im","PS_Y","GAPIT","MLM","GS",13.7819419763763
"607","NsiI.TP149692",11,10781,0.000000153212125706424,0.0903075859891929,124,0.512560986266441,0.645285268932386,0.000574195272254619,0.843061250612507,0.000574195272254618,"124+36088im","PS_Y","GAPIT","MLM","GS",13.2724282665945
"608","NsiI.TP693777",1,69767711,0.000000208862697367691,0.384042750046127,124,0.512560986266441,0.642043340174968,0.000684913000343001,-1.86414876241181,0.000684913000343001,"124+36088im","PS_Y","GAPIT","MLM","GS",12.9482353908527
"609","NsiI.TP251198",11,11959,0.000000287436618873936,0.169181035461555,124,0.512560986266441,0.638722518597242,0.000749359016231689,1.30056146475649,0.000749359016231688,"124+36088im","PS_Y","GAPIT","MLM","GS",12.6161532330801
"610","NsiI.TP776707",2,77323616,0.000000293496976731519,0.0787961206293816,124,0.512560986266441,0.638506243418103,0.000749359016231689,-1.25983842235441,0.000749359016231688,"124+36088im","PS_Y","GAPIT","MLM","GS",12.5945257151662
"611","PstI.TP914537",10,57752412,0.000000314208629204413,0.0675956287517027,124,0.512560986266441,0.637800042760247,0.000749359016231689,-0.743983170446717,0.000749359016231688,"124+36088im","PS_Y","GAPIT","MLM","GS",12.5239056493806
"612","NsiI.TP741538",8,59582552,0.000000368792153013698,0.338314505999796,124,0.512560986266441,0.63614486793055,0.000801214093285128,-0.552583153953299,0.000801214093285128,"124+36088im","PS_Y","GAPIT","MLM","GS",12.3583881664109
"613","PstI.TP735061",1,72976269,0.000000457745070217643,0.23770539046379,124,0.512560986266441,0.633920170225852,0.000801214093285128,0.60517239670449,0.000801214093285128,"124+36088im","PS_Y","GAPIT","MLM","GS",12.1359183959411
"614","NsiI.TP747164",11,18278,0.000000458053152590358,0.0877481439645665,124,0.512560986266441,0.633913257486914,0.000801214093285128,0.761380109054098,0.000801214093285128,"124+36088im","PS_Y","GAPIT","MLM","GS",12.1352271220473
"615","PstI.TP643786",7,854183,0.000000458115857256877,0.0587437694727918,124,0.512560986266441,0.633911852359553,0.000801214093285128,-1.17590426509486,0.000801214093285128,"124+36088im","PS_Y","GAPIT","MLM","GS",12.1350866093112
"616","PstI.TP780329",11,5383,0.000000537737747212703,0.116059694070972,124,0.512560986266441,0.632268043722469,0.000881688253773628,0.70403265387417,0.000881688253773628,"124+36088im","PS_Y","GAPIT","MLM","GS",11.9707057456028
"617","PstI.TP1078462",11,7529,0.000000612705016076713,0.393583505237841,124,0.512560986266441,0.630933055244235,0.000945511964220969,-1.65050285169898,0.00094551196422097,"124+36088im","PS_Y","GAPIT","MLM","GS",11.8372068977794
"618","PstI.TP1266759",3,52149252,0.000000747772314550282,0.0573034765556845,124,0.512560986266441,0.628901909645541,0.00102495961261428,0.686326233615288,0.00102495961261428,"124+36088im","PS_Y","GAPIT","MLM","GS",11.63409233791
"619","NsiI.TP713435",11,17915,0.000000748214709970132,0.0802843948361387,124,0.512560986266441,0.628895886082568,0.00102495961261428,-1.02863618456197,0.00102495961261428,"124+36088im","PS_Y","GAPIT","MLM","GS",11.6334899816127
"620","PstI.TP523812",5,18073563,0.000000781397890229683,0.0826702473101831,124,0.512560986266441,0.628454509877172,0.00102495961261428,-0.798638665490012,0.00102495961261428,"124+36088im","PS_Y","GAPIT","MLM","GS",11.5893523610731
"621","NsiI.TP62363",11,9869,0.000000960488571743599,0.319651203779588,124,0.512560986266441,0.626360725752605,0.00119987891386293,0.639588803407809,0.00119987891386293,"124+36088im","PS_Y","GAPIT","MLM","GS",11.3799739486164
"622","NsiI.TP511109",10,58780153,0.00000104057902710571,0.0873448351272479,124,0.512560986266441,0.625550390631149,0.00124084319077687,-0.623200421935971,0.00124084319077687,"124+36088im","PS_Y","GAPIT","MLM","GS",11.2989404364708
