"","SNP","Trait.name","X","Chromosome","Position","P.value","maf","nobs","Rsquare.of.Model.without.SNP","Rsquare.of.Model.with.SNP","FDR_Adjusted_P.values","effect","Adj.P.P.value","Ind.SNP","Method","PS","Software","PVE"
"1469","NsiI.TP694893","FM_50",354,11,17684,0.00000572356377023951,0.0948315663685585,106,NA,NA,0.00829639710487642,NA,0.00829639710487642,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","0.784137790575517"
"1470","NsiI.TP694893","fprinGW",2881,11,17684,0.00000926290683701985,0.0948315663685585,106,NA,NA,0.0115467963874627,NA,0.0115467963874627,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","1.06191677982623"
"1471","NsiI.TP694893","fprinW",3045,11,17684,0.0000296371213678731,0.0948315663685585,106,NA,NA,0.0180814009759252,NA,0.0180814009759252,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","1.04201300159304"
"1472","NsiI.TP694893","FW_50",570,11,17684,0.0000260116745364699,0.0948315663685585,106,NA,NA,0.0166327943641534,NA,0.0166327943641535,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","0.990631579149368"
"1473","NsiI.TP694893","GFW_1",874,11,17684,0.000234524359528553,0.0948315663685585,106,NA,NA,0.0299765312109775,NA,0.0299765312109774,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","1.36659955244753"
"1474","NsiI.TP694893","GFW_50",1000,11,17684,0.00000263623815996591,0.0948315663685585,106,NA,NA,0.00758979394090708,NA,0.00758979394090708,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","0.812783109166961"
"1475","NsiI.TP694893","GHW_50",1832,11,17684,0.00000571262497561323,0.0948315663685585,106,NA,NA,0.0102231983467483,NA,0.0102231983467483,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","1.12721211631423"
"1476","NsiI.TP694893","HW_1",2340,11,17684,0.0000329848363230953,0.0948315663685585,106,NA,NA,0.0309044355750029,NA,0.0309044355750029,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","1.14425579787328"
"1477","NsiI.TP697661","AIL",27,11,17716,0.0000145577372582255,0.0666015723688035,114,NA,NA,0.0276409410622966,NA,0.0276409410622965,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","0.0181587492995241"
"1478","NsiI.TP698837","Lg",2457,11,17737,0.00000461411608837428,0.20294653074861,114,NA,NA,0.00208701243900708,NA,0.00208701243900708,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","0.18167509898545"
"1479","NsiI.TP701971","FM_1",315,11,17760,0.00013686973733814,0.126222163678784,106,NA,NA,0.0438938444766653,NA,0.0438938444766653,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","0.159559269848483"
"1480","NsiI.TP701971","FM_50",376,11,17760,0.0000295957623528906,0.126222163678784,106,NA,NA,0.0199080828093777,NA,0.0199080828093777,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","0.45407615921675"
"1481","NsiI.TP701971","GFW_1",970,11,17760,0.000547740239803642,0.126222163678784,106,NA,NA,0.0476050306759898,NA,0.0476050306759898,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","0.390785098359787"
"1482","NsiI.TP701971","GFW_50",1051,11,17760,0.0000392948125806066,0.126222163678784,106,NA,NA,0.0169881329920649,NA,0.0169881329920649,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","0.537221668227059"
"1483","NsiI.TP701971","GHW_1",1481,11,17760,0.00033813787912831,0.126222163678784,106,NA,NA,0.0304790656511132,NA,0.0304790656511132,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","0.307420261414452"
"1484","NsiI.TP701971","HM_1",2301,11,17760,0.000170893786025083,0.126222163678784,106,NA,NA,0.0467403189747267,NA,0.0467403189747268,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","0.222387427152426"
"1485","NsiI.TP702311","FM_1",303,4,63557488,0.000110797182812102,0.186880606280077,106,NA,NA,0.0424032991579806,NA,0.0424032991579805,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","5.35512055281541"
"1486","NsiI.TP702311","GFW_1",952,4,63557488,0.000491879822630145,0.186880606280077,106,NA,NA,0.0455366199786811,NA,0.0455366199786811,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","5.02066193788537"
"1487","NsiI.TP702311","HD_1",2181,4,63557488,0.0000772707226840088,0.186880606280077,106,NA,NA,0.0413697987529038,NA,0.0413697987529038,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","4.11396436960901"
"1488","NsiI.TP704503","GS",2046,3,61556233,0.0000607420395515409,0.0775027234379291,114,NA,NA,0.0132792222132927,NA,0.0132792222132927,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","1.46410138067531"
"1489","NsiI.TP705623","GHW_50",1880,2,62012470,0.0000909255526512368,0.0700505401664517,106,NA,NA,0.0383567874295059,NA,0.0383567874295059,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","8.9848471577762"
"1490","NsiI.TP706701","GFW_1",807,11,17831,0.0000957998216442352,0.449570542783642,106,NA,NA,0.0182116849348903,NA,0.0182116849348903,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","0.670024892672799"
"1491","NsiI.TP712947","GFW_1",784,11,17912,0.000067237244802824,0.222967893044673,106,NA,NA,0.0150608878383575,NA,0.0150608878383575,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","0.0822875201496833"
"1492","NsiI.TP712947","GHW_1",1637,11,17912,0.00064900975881773,0.222967893044673,106,NA,NA,0.0381751614637317,NA,0.0381751614637317,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","0.09688955864001"
"1493","NsiI.TP718149","GHW_1",1553,1,67002191,0.00047489878859874,0.347828939802151,106,NA,NA,0.0342111828736794,NA,0.0342111828736794,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","0.26828240880263"
"1494","NsiI.TP718157","Lg",2747,3,8632016,0.000614794295893916,0.138014260517146,114,NA,NA,0.0463066523355803,NA,0.0463066523355803,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","1.65782459571308"
"1495","NsiI.TP722362","GFW_50",1022,8,2701955,0.0000175871007003188,0.246535085830905,106,NA,NA,0.0143124430713135,NA,0.0143124430713136,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","1.7336648389879"
"1496","NsiI.TP722362","GHW_1",1642,8,2701955,0.000669334423566619,0.246535085830905,106,NA,NA,0.0389341890639616,NA,0.0389341890639616,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","1.73613029834483"
"1497","NsiI.TP727404","Lg",2742,10,60764600,0.000582860270468377,0.272025004669228,114,NA,NA,0.0445794645348904,NA,0.0445794645348904,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","2.69687964302019"
"1498","NsiI.TP728861","GHW_1",1465,8,4394661,0.000298047985543926,0.062168606857777,106,NA,NA,0.028536462966275,NA,0.028536462966275,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","0.26842893919417"
"1499","NsiI.TP728861","Lg",2474,8,4394661,0.00000896352833117682,0.062168606857777,114,NA,NA,0.00313532269653457,NA,0.00313532269653457,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","0.000396998742567932"
"1500","NsiI.TP729815","Lg",2494,6,53813524,0.0000204210397801581,0.227252240813862,114,NA,NA,0.00563921639571228,NA,0.00563921639571229,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","0.373360991833321"
"1501","NsiI.TP731097","FD_1",147,4,9434143,0.00000973629479988534,0.447128714226458,106,NA,NA,0.0134432609357996,NA,0.0134432609357996,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","1.53919820045449"
"1502","NsiI.TP731097","FM_50",404,4,9434143,0.0000764916227211943,0.447128714226458,106,NA,NA,0.0295639874569484,NA,0.0295639874569484,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","1.81929247835943"
"1503","NsiI.TP731097","fprinGW",2894,4,9434143,0.0000156627359776133,0.447128714226458,106,NA,NA,0.0124514004738396,NA,0.0124514004738396,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","1.72895506092564"
"1504","NsiI.TP731097","fprinW",3015,4,9434143,0.00000679565629887468,0.447128714226458,106,NA,NA,0.0104345249094984,NA,0.0104345249094984,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","1.95596071260014"
"1505","NsiI.TP731097","FW_50",542,4,9434143,0.00000608758862609454,0.447128714226458,106,NA,NA,0.0103507554780676,NA,0.0103507554780676,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","2.03984940941158"
"1506","NsiI.TP731097","GFW_1",929,4,9434143,0.000426579049831939,0.447128714226458,106,NA,NA,0.0428851825208827,NA,0.0428851825208828,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","1.70683508473053"
"1507","NsiI.TP731097","GFW_50",1010,4,9434143,0.00000764929247049115,0.447128714226458,106,NA,NA,0.0105616599300455,NA,0.0105616599300455,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","1.87278758593468"
"1508","NsiI.TP731097","GHW_50",1827,4,9434143,0.00000233351059772755,0.447128714226458,106,NA,NA,0.00765216462759805,NA,0.00765216462759807,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","1.69446851219169"
"1509","NsiI.TP731097","HD_1",2178,4,9434143,0.0000728312787986958,0.447128714226458,106,NA,NA,0.0409562919066455,NA,0.0409562919066455,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","1.50438231488682"
"1510","NsiI.TP731097","HD_50",2203,4,9434143,0.0000147081672472703,0.447128714226458,106,NA,NA,0.0385854059564888,NA,0.0385854059564889,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","1.7436090988949"
"1511","NsiI.TP731097","HM_1",2293,4,9434143,0.000164568563903716,0.447128714226458,106,NA,NA,0.0467403189747267,NA,0.0467403189747268,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","1.1066133054522"
"1512","NsiI.TP731097","HW_1",2327,4,9434143,0.0000100952506851739,0.447128714226458,106,NA,NA,0.0176559204316568,NA,0.0176559204316568,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","1.52249669609082"
"1513","NsiI.TP732055","OWA19",2854,11,18109,0.00000524570035085845,0.050142847635269,112,NA,NA,0.0277801799180762,NA,0.0277801799180762,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","0.165110884913947"
"1514","NsiI.TP735839","GHW_1",1707,11,18143,0.000846033131955063,0.176518582474477,106,NA,NA,0.0428092697888164,NA,0.0428092697888164,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","0.46336650248041"
"1515","NsiI.TP736628","GFW_1",961,10,3220056,0.000526183363543577,0.127450980392157,106,NA,NA,0.0471552606266063,NA,0.0471552606266063,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","0.0278745629187033"
"1516","NsiI.TP736628","GFW_50",1061,10,3220056,0.0000487357804516652,0.127450980392157,106,NA,NA,0.0182647780624141,NA,0.0182647780624141,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","0.00472507947640331"
"1517","NsiI.TP736628","GHW_1",1361,10,3220056,0.000138266176939772,0.127450980392157,106,NA,NA,0.0213369110931646,NA,0.0213369110931646,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","0.0537952841919485"
"1518","NsiI.TP737957","GHW_1",1785,11,18168,0.00106973444179329,0.116546807934458,106,NA,NA,0.0472448036128033,NA,0.0472448036128033,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","0.135755979824073"
"1519","NsiI.TP738105","GHW_1",1656,11,18171,0.000696435705983955,0.184257481313539,106,NA,NA,0.0392909555070604,NA,0.0392909555070604,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","0.02162335544881"
"1520","NsiI.TP738214","Lg",2450,11,18173,0.00000357523972962758,0.0855157870108814,114,NA,NA,0.0017958894306635,NA,0.0017958894306635,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","0.687490497438654"
"1521","NsiI.TP741392","GFW_1",757,11,18210,0.0000448366700331723,0.404881407556098,106,NA,NA,0.0133664227460255,NA,0.0133664227460255,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","1.27940429151746"
"1522","NsiI.TP741392","GHW_1",1240,11,18210,0.0000338203110249677,0.404881407556098,106,NA,NA,0.0173992289077797,NA,0.0173992289077797,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","1.33665004230771"
"1523","NsiI.TP741538","GS",1942,8,59582552,0.00000000978388467923033,0.313592507879145,114,NA,NA,0.0000153104665453831,NA,0.0000153104665453831,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","4.15702227611152"
"1524","NsiI.TP741904","Lg",2708,11,18218,0.000441093637817614,0.237429713499236,114,NA,NA,0.0371623835595156,NA,0.0371623835595156,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","0.466930828084011"
"1525","NsiI.TP742073","GHW_1",1584,11,18220,0.00053386220571487,0.0832277388101186,106,NA,NA,0.035637000266473,NA,0.035637000266473,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","4.90250409769024"
"1526","NsiI.TP744537","FM_50",416,8,15911288,0.0000990214383509776,0.0980392156862746,106,NA,NA,0.0320505888100586,NA,0.0320505888100586,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","1.69881332519749"
"1527","NsiI.TP744537","GFW_1",787,8,15911288,0.0000677435680767776,0.0980392156862746,106,NA,NA,0.0150608878383575,NA,0.0150608878383575,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","1.67419430493055"
"1528","NsiI.TP744537","GHW_1",1397,8,15911288,0.00019054749461143,0.0980392156862746,106,NA,NA,0.0240640267837308,NA,0.0240640267837308,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","1.73749703989775"
"1529","NsiI.TP744543","OWA19",2850,11,18252,0.000000933879946451724,0.0965134195673049,112,NA,NA,0.0228364345001253,NA,0.0228364345001253,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","0.103715702409744"
"1530","NsiI.TP744690","GFW_1",950,11,18255,0.000485084226955239,0.127258061014941,106,NA,NA,0.0452871872239991,NA,0.0452871872239991,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","1.54094376551306"
"1531","NsiI.TP745811","fprinGW",2994,1,5929386,0.000254010623532048,0.310502845281116,106,NA,NA,0.0494831327664948,NA,0.0494831327664947,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","7.38964379492982"
"1532","NsiI.TP745811","GFW_1",712,1,5929386,0.0000104160442883181,0.310502845281116,106,NA,NA,0.00634997116985987,NA,0.00634997116985989,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","8.0133304373453"
"1533","NsiI.TP745811","GHW_1",1503,1,5929386,0.00038503976511576,0.310502845281116,106,NA,NA,0.032045516630568,NA,0.032045516630568,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","7.56747874916487"
"1534","NsiI.TP746681","Lg",2477,11,18271,0.0000119245519470504,0.0703926908728045,114,NA,NA,0.00400053939581582,NA,0.00400053939581582,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","0.472353803032849"
"1535","NsiI.TP74711","GHW_50",1875,10,58910118,0.0000799488077145882,0.353543130250757,106,NA,NA,0.0369880070419216,NA,0.0369880070419215,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","1.29216327854311"
"1536","NsiI.TP748486","GS",1948,7,63746564,0.0000000500500493745566,0.0894768948826897,114,NA,NA,0.0000596824088769144,NA,0.0000596824088769145,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","0.476559332272792"
"1537","NsiI.TP750719","Lg",2604,10,44561838,0.000182050425499901,0.075300745755943,114,NA,NA,0.0232971261588508,NA,0.0232971261588507,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","0.793871734899567"
"1538","NsiI.TP750756","FW_50",665,1,6898016,0.000242234882551887,0.36317133218023,106,NA,NA,0.046726396388722,NA,0.0467263963887221,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","1.64777392955392"
"1539","NsiI.TP750756","GFW_1",904,1,6898016,0.00033753831433749,0.36317133218023,106,NA,NA,0.0376709487352063,NA,0.0376709487352063,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","1.48782254025954"
"1540","NsiI.TP750756","GFW_50",1185,1,6898016,0.000346263825334116,0.36317133218023,106,NA,NA,0.0465309148253604,NA,0.0465309148253604,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","1.88132046169973"
"1541","NsiI.TP750756","GHW_1",1421,1,6898016,0.000213277781783618,0.36317133218023,106,NA,NA,0.0243205483017657,NA,0.0243205483017657,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","1.51348513636408"
"1542","NsiI.TP753743","CmN",104,9,41089177,0.0000556445743005965,0.077945806207238,114,NA,NA,0.0275430143811669,NA,0.027543014381167,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","2.28713084396749"
"1543","NsiI.TP753743","FM_50",398,9,41089177,0.0000602737902149742,0.077945806207238,106,NA,NA,0.0259216821721251,NA,0.0259216821721251,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","0.820638070717532"
"1544","NsiI.TP753743","FW_50",667,9,41089177,0.000252111082504589,0.077945806207238,106,NA,NA,0.0475911228373985,NA,0.0475911228373986,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","1.43767364900581"
"1545","NsiI.TP753743","GFW_50",1101,9,41089177,0.000108203174973398,0.077945806207238,106,NA,NA,0.0258054735659283,NA,0.0258054735659284,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","1.45613843471055"
"1546","NsiI.TP753743","GHW_1",1348,9,41089177,0.000124631687223344,0.077945806207238,106,NA,NA,0.0201723848464282,NA,0.0201723848464283,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","1.23014326874567"
"1547","NsiI.TP753743","HM_1",2299,9,41089177,0.000167284962008959,0.077945806207238,106,NA,NA,0.0467403189747267,NA,0.0467403189747268,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","1.12918328777729"
"1548","NsiI.TP755117","GFW_1",963,6,60605057,0.00052980398851885,0.222268973047774,106,NA,NA,0.0471900159550099,NA,0.0471900159550099,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","0.225420438238712"
"1549","NsiI.TP755117","GFW_50",1087,6,60605057,0.000083560585636039,0.222268973047774,106,NA,NA,0.022497867035813,NA,0.022497867035813,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","0.383847543828188"
"1550","NsiI.TP755117","GHW_1",1406,6,60605057,0.000200671987374959,0.222268973047774,106,NA,NA,0.0240640267837308,NA,0.0240640267837308,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","0.188678937238554"
"1551","NsiI.TP755634","FM_50",386,3,63871706,0.0000477463473947592,0.225859794946894,106,NA,NA,0.0251684503597679,NA,0.0251684503597679,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","2.53933907468308"
"1552","NsiI.TP755634","fprinGW",2943,3,63871706,0.0000945091775994379,0.225859794946894,106,NA,NA,0.0299365536740737,NA,0.0299365536740736,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","1.94689589357656"
"1553","NsiI.TP755634","fprinW",3071,3,63871706,0.0000754824702085331,0.225859794946894,106,NA,NA,0.0279654587405532,NA,0.0279654587405532,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","1.92340676385232"
"1554","NsiI.TP755634","FW_50",587,3,63871706,0.0000530967474326272,0.225859794946894,106,NA,NA,0.0234019943434348,NA,0.0234019943434348,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","1.916490445495"
"1555","NsiI.TP755634","GHW_50",1915,3,63871706,0.000158625135925606,0.225859794946894,106,NA,NA,0.0429376286568461,NA,0.0429376286568462,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","1.80467939976317"
"1556","NsiI.TP75624","GHW_1",1779,3,70673787,0.00106304620593819,0.108135925520187,106,NA,NA,0.0472448036128033,NA,0.0472448036128033,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","3.62711657482098"
"1557","NsiI.TP756813","Lg",2634,11,18425,0.000250638123427946,0.0580094300466221,114,NA,NA,0.0279797469362073,NA,0.0279797469362074,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","0.844924421959435"
"1558","NsiI.TP756830","GHW_1",1322,3,59816618,0.000102377643310674,0.340031875792605,106,NA,NA,0.0201674952140825,NA,0.0201674952140825,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","1.32634661053294"
"1559","NsiI.TP757015","GHW_1",1770,2,74305571,0.00102974267325271,0.48830030976351,106,NA,NA,0.0466104190119704,NA,0.0466104190119703,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","0.00339715597547169"
"1560","NsiI.TP757767","FM_50",413,11,18433,0.0000954751386555223,0.216255802042629,106,NA,NA,0.0320505888100586,NA,0.0320505888100586,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","0.356009389587452"
"1561","NsiI.TP757767","fprinGW",2993,11,18433,0.000253704897566211,0.216255802042629,106,NA,NA,0.0494831327664948,NA,0.0494831327664947,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","0.474232716218886"
"1562","NsiI.TP757767","GFW_1",900,11,18433,0.000323782435752214,0.216255802042629,106,NA,NA,0.0367710321191497,NA,0.0367710321191497,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","0.383249637881576"
"1563","NsiI.TP757767","GFW_50",1156,11,18433,0.000285161263704734,0.216255802042629,106,NA,NA,0.0450902732939361,NA,0.0450902732939361,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","0.584528590471129"
"1564","NsiI.TP757835","GHW_1",1345,1,9414257,0.00012391896654166,0.0689051857840209,106,NA,NA,0.0201723848464282,NA,0.0201723848464283,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","0.00658724823954469"
"1565","NsiI.TP758628","Lg",2529,1,21736568,0.0000746763491827176,0.167184887924762,114,NA,NA,0.0149643143342819,NA,0.0149643143342819,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","0.850757946547515"
"1566","NsiI.TP760301","GS",2129,11,18470,0.000359410943605691,0.0555555555555556,114,NA,NA,0.0464472250963138,NA,0.0464472250963138,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","0.394977903329027"
"1567","NsiI.TP760848","FD",127,10,61039702,0.00000666030387711898,0.159132300402285,114,NA,NA,0.0349452823824679,NA,0.0349452823824679,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","0.207319775878132"
"1568","NsiI.TP760901","Lg",2667,2,69029581,0.000337292871455708,0.310991974973759,114,NA,NA,0.0329785554635464,NA,0.0329785554635465,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","0.0000816610172418291"
"1569","NsiI.TP761443","FD_1",161,1,62177665,0.0000279114765834365,0.481658151695744,106,NA,NA,0.0221887780815113,NA,0.0221887780815113,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","11.0999195286593"
"1570","NsiI.TP761443","FM_50",369,1,62177665,0.0000170642840788059,0.481658151695744,106,NA,NA,0.013989513391356,NA,0.0139895133913561,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","12.5884328654935"
"1571","NsiI.TP761443","fprinGW",2870,1,62177665,0.00000213231749584904,0.481658151695744,106,NA,NA,0.00621546857623376,NA,0.00621546857623375,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","11.8576357411707"
"1572","NsiI.TP761443","fprinW",3022,1,62177665,0.00000835062873672255,0.481658151695744,106,NA,NA,0.0104345249094984,NA,0.0104345249094984,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","11.6090045161385"
"1573","NsiI.TP761443","FW_1",486,1,62177665,0.0000135720256699998,0.481658151695744,106,NA,NA,0.0324384499718286,NA,0.0324384499718285,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","11.2683693670383"
